date,open,high,low,close,volume
2025-09-11,4000.00,4120.00,3980.00,4080.00,281910400
2025-09-12,4180.00,4190.00,4110.00,4180.00,235383800
2025-09-15,4200.00,4220.00,4120.00,4140.00,157482000
2025-09-16,4160.00,4170.00,4080.00,4130.00,167511900
2025-09-17,4160.00,4220.00,4120.00,4220.00,245154800
2025-09-18,4270.00,4270.00,4210.00,4250.00,332670300
2025-09-19,4230.00,4250.00,4180.00,4250.00,211373200
2025-09-22,4250.00,4250.00,4110.00,4160.00,157592800
2025-09-23,4120.00,4170.00,4110.00,4140.00,110771700
2025-09-24,4140.00,4170.00,4100.00,4170.00,124591600
2025-09-25,4170.00,4170.00,4050.00,4070.00,129656800
2025-09-26,4050.00,4080.00,4000.00,4040.00,146229200
2025-09-29,4040.00,4040.00,3960.00,3980.00,126611800
2025-09-30,3980.00,3980.00,3900.00,3900.00,217357100
2025-10-01,3860.00,3940.00,3800.00,3810.00,223133600
2025-10-02,3760.00,3790.00,3710.00,3710.00,379620000
2025-10-03,3710.00,3750.00,3680.00,3690.00,214737100
2025-10-06,3700.00,3740.00,3640.00,3660.00,190283900
2025-10-07,3690.00,3720.00,3670.00,3710.00,155933000
2025-10-08,3730.00,3740.00,3670.00,3720.00,148263700
2025-10-09,3690.00,3930.00,3640.00,3860.00,479239500
2025-10-10,3790.00,3790.00,3690.00,3730.00,277252300
2025-10-13,3680.00,3710.00,3660.00,3660.00,181694400
2025-10-14,3640.00,3690.00,3550.00,3550.00,278639100
2025-10-15,3570.00,3590.00,3450.00,3500.00,468733500
2025-10-16,3500.00,3580.00,3480.00,3530.00,227629500
2025-10-17,3530.00,3570.00,3490.00,3500.00,244442400
2025-10-20,3550.00,3730.00,3540.00,3680.00,391510300
2025-10-21,3780.00,3790.00,3710.00,3760.00,293000200
2025-10-22,3790.00,3820.00,3680.00,3700.00,329470700
2025-10-23,3720.00,3820.00,3700.00,3820.00,225902700
2025-10-24,3820.00,3910.00,3820.00,3850.00,313903600
2025-10-27,3880.00,3930.00,3750.00,3860.00,332539600
2025-10-28,3850.00,3860.00,3780.00,3850.00,239026800
2025-10-29,3830.00,3890.00,3790.00,3890.00,215008600
2025-10-30,3900.00,3990.00,3870.00,3910.00,287905300
2025-10-31,3930.00,4020.00,3920.00,3980.00,348755700
2025-11-03,4050.00,4050.00,4010.00,4040.00,163770500
2025-11-04,4030.00,4050.00,3970.00,3970.00,241154700
2025-11-05,3940.00,3990.00,3910.00,3980.00,139859100
2025-11-06,3980.00,4010.00,3950.00,4000.00,130808100
2025-11-07,4000.00,4010.00,3980.00,3980.00,87287600
2025-11-10,4010.00,4020.00,3930.00,3930.00,148552900
2025-11-11,3940.00,3960.00,3860.00,3890.00,179000200
2025-11-12,3890.00,3950.00,3890.00,3900.00,111115400
2025-11-13,3900.00,3910.00,3870.00,3870.00,99373200
2025-11-14,3860.00,3930.00,3860.00,3900.00,100717300
2025-11-17,3880.00,3950.00,3880.00,3940.00,140868100
2025-11-18,3950.00,3990.00,3930.00,3970.00,205257700
2025-11-19,3990.00,4000.00,3970.00,4000.00,107451000
2025-11-20,4020.00,4050.00,3990.00,3990.00,183008400
2025-11-21,3980.00,4000.00,3940.00,3960.00,112666100
2025-11-24,4000.00,4000.00,3940.00,3980.00,262302000
2025-11-25,3980.00,3980.00,3830.00,3830.00,396959100
2025-11-26,3800.00,3830.00,3780.00,3790.00,288419400
2025-11-27,3800.00,3810.00,3720.00,3740.00,283451800
2025-11-28,3710.00,3750.00,3680.00,3680.00,353872800
2025-12-01,3680.00,3730.00,3660.00,3670.00,299669500
2025-12-02,3690.00,3730.00,3670.00,3710.00,277714300
2025-12-03,3690.00,3700.00,3660.00,3660.00,225357100
2025-12-04,3660.00,3690.00,3650.00,3690.00,221121100
2025-12-05,3700.00,3700.00,3650.00,3650.00,156161100
2025-12-08,3680.00,3690.00,3660.00,3670.00,124094700
2025-12-09,3700.00,3700.00,3650.00,3680.00,201089800
2025-12-10,3680.00,3680.00,3650.00,3660.00,172677700
2025-12-11,3680.00,3700.00,3580.00,3620.00,327591200
2025-12-12,3640.00,3640.00,3580.00,3630.00,169747600
2025-12-15,3650.00,3810.00,3630.00,3780.00,312694100
2025-12-16,3800.00,3810.00,3680.00,3690.00,237949900
2025-12-17,3690.00,3780.00,3680.00,3750.00,273544100
2025-12-18,3750.00,3820.00,3750.00,3780.00,262527300
2025-12-19,3800.00,3810.00,3760.00,3770.00,228583500
2025-12-22,3770.00,3780.00,3750.00,3760.00,161680300
2025-12-23,3760.00,3780.00,3730.00,3770.00,138427000
2025-12-24,3770.00,3790.00,3750.00,3770.00,121073600
2025-12-29,3780.00,3790.00,3760.00,3780.00,238061500
2025-12-30,3690.00,3690.00,3650.00,3660.00,274402200
2026-01-02,3660.00,3670.00,3620.00,3640.00,191985100
2026-01-05,3630.00,3660.00,3590.00,3630.00,230544800
2026-01-06,3630.00,3690.00,3630.00,3680.00,175820800
2026-01-07,3680.00,3710.00,3660.00,3700.00,195024700
2026-01-08,3710.00,3760.00,3700.00,3710.00,182019700
2026-01-09,3730.00,3740.00,3670.00,3680.00,143474700
2026-01-12,3680.00,3740.00,3660.00,3700.00,215159700
2026-01-13,3700.00,3730.00,3670.00,3720.00,227620800
2026-01-14,3740.00,3750.00,3700.00,3720.00,170097000
2026-01-15,3730.00,3850.00,3730.00,3820.00,407151300
2026-01-19,3850.00,3900.00,3810.00,3840.00,359652500
2026-01-20,3840.00,3880.00,3820.00,3850.00,170245800
2026-01-21,3850.00,3850.00,3800.00,3820.00,273678200
2026-01-22,3850.00,3850.00,3790.00,3810.00,153742700
2026-01-23,3810.00,3850.00,3760.00,3850.00,164603900
2026-01-26,3840.00,3850.00,3800.00,3850.00,120002700
2026-01-27,3850.00,3850.00,3780.00,3820.00,157633200
2026-01-28,3630.00,3780.00,3540.00,3590.00,726740400
2026-01-29,3550.00,3780.00,3290.00,3780.00,781321200
2026-01-30,3780.00,3890.00,3740.00,3810.00,532329000
2026-02-02,3860.00,3880.00,3750.00,3830.00,334659200
2026-02-03,3860.00,3870.00,3760.00,3800.00,201224300
2026-02-04,3820.00,3880.00,3800.00,3870.00,251005600
2026-02-05,3850.00,3940.00,3840.00,3850.00,342757200
2026-02-06,3800.00,3850.00,3770.00,3780.00,279127200
2026-02-09,3790.00,3800.00,3710.00,3770.00,215606400
2026-02-10,3750.00,3790.00,3730.00,3780.00,181835800
2026-02-11,3790.00,3800.00,3740.00,3800.00,147378100
2026-02-12,3780.00,3790.00,3760.00,3790.00,185678800
2026-02-13,3780.00,3800.00,3750.00,3780.00,144473700
2026-02-18,3780.00,3840.00,3760.00,3830.00,135223700
2026-02-19,3850.00,3850.00,3770.00,3770.00,154562300
2026-02-20,3790.00,3870.00,3780.00,3840.00,191533500
2026-02-23,3880.00,3910.00,3860.00,3900.00,189611200
2026-02-24,3880.00,3890.00,3860.00,3870.00,191295900
2026-02-25,3880.00,3980.00,3880.00,3970.00,263027700
2026-02-26,3970.00,3970.00,3920.00,3950.00,146158100
2026-02-27,3950.00,3950.00,3880.00,3910.00,263179300
2026-03-02,3840.00,3840.00,3800.00,3820.00,204655700
2026-03-03,3820.00,3840.00,3770.00,3770.00,113600400
2026-03-04,3770.00,3770.00,3660.00,3690.00,215656600
2026-03-05,3720.00,3780.00,3720.00,3750.00,96625300
2026-03-06,3750.00,3750.00,3670.00,3670.00,136987800
2026-03-09,3590.00,3630.00,3560.00,3570.00,215587500
2026-03-10,3600.00,3610.00,3560.00,3560.00,175353400
2026-03-11,3580.00,3600.00,3560.00,3580.00,100862200
2026-03-12,3580.00,3610.00,3570.00,3570.00,141366700
2026-03-13,3560.00,3590.00,3510.00,3510.00,159393900
2026-03-16,3500.00,3510.00,3430.00,3480.00,160328700
2026-03-17,3500.00,3530.00,3480.00,3480.00,204208500
2026-03-25,3440.00,3540.00,3410.00,3540.00,379422800
2026-03-26,3540.00,3570.00,3480.00,3490.00,162060500
2026-03-27,3460.00,3490.00,3420.00,3420.00,207067900
2026-03-30,3350.00,3390.00,3330.00,3360.00,317467700
2026-03-31,3350.00,3400.00,3330.00,3330.00,298589200
2026-04-01,3400.00,3440.00,3330.00,3350.00,279604500
2026-04-02,3340.00,3390.00,3320.00,3320.00,242569200
