date,open,high,low,close,volume
2026-07-16,64713.30,64931.86,63701.80,63789.28,27232426674
2026-07-17,63789.91,64332.02,62489.45,63899.46,27280236800
2026-07-18,63899.18,64816.50,63845.02,64796.60,14162542470
2026-07-19,64799.28,64909.89,64250.91,64690.80,15000653941
2026-07-20,64684.42,65735.72,63720.39,65230.03,30988932408
2026-07-21,65228.87,66910.06,65113.66,66505.12,29554470321
2026-07-22,66506.79,66694.65,65514.18,66100.80,28142272410
2026-07-23,66100.13,66282.38,64610.61,65044.81,24364433538
2026-07-24,65044.96,65760.48,63686.04,64098.50,25917559237
2026-07-25,64098.49,64386.06,63753.03,64311.81,13817493398
2026-07-26,64311.79,65503.77,64233.45,65340.30,14301494281
2026-07-27,65340.59,65658.34,63562.48,63724.90,26183821002
2026-07-28,63723.49,64026.92,62714.80,63871.36,24128738898
2026-07-29,63871.39,64638.70,63206.21,63908.17,28611167472
2026-07-30,63908.62,65071.45,63533.91,64725.31,26250039650
2026-07-31,64723.97,65328.18,62410.87,62813.75,30439749629
2026-08-01,62813.66,63091.60,62233.01,62763.32,13553286543
2026-08-02,62763.45,63714.61,62745.25,63482.00,15901776708
2026-08-03,63485.44,64020.32,62226.58,63460.90,26038889824
2026-08-04,63458.41,64466.94,63277.68,64055.95,23662357784
2026-08-05,64054.88,64954.35,63829.72,64597.50,23568584891
2026-08-06,64595.45,64934.49,64098.48,64262.11,18529402711
2026-08-07,64257.49,65330.61,64113.27,64880.19,22165720102
2026-08-08,64882.55,65140.48,64797.11,64904.69,12350094271
2026-08-09,64906.55,65401.69,64677.60,64844.89,13234538380
2026-08-10,64845.38,65321.84,63752.57,63910.59,22384770392
2026-08-11,63910.18,64433.68,63185.47,63551.88,20824820662
2026-08-12,63551.87,64381.08,63251.11,63402.43,23063864553
2026-08-13,63404.43,63926.33,62799.29,63402.17,18765583756
2026-08-14,63402.09,63551.56,62487.70,62975.59,20280053024
2026-08-15,62974.34,63119.13,62850.96,63024.32,10033057106
2026-08-16,63023.42,63310.78,62648.57,62818.65,9078986635
2026-08-17,62819.38,64547.85,62687.10,64506.25,21555405073
2026-08-18,64506.52,64987.71,63980.32,64680.71,18728001793
2026-08-19,64680.05,69996.95,64111.07,69266.19,46228098443
2026-08-20,69268.25,73369.80,68867.53,73032.76,55444322363
2026-08-21,73031.09,79463.71,73011.41,78335.19,74478039014
2026-08-22,78332.55,78801.15,76526.71,77083.41,42131959963
2026-08-23,77082.84,78036.87,75624.95,77755.27,31158396908
2026-08-24,77748.88,79970.11,76688.83,78964.48,55502180329
2026-08-25,78960.09,81235.03,77870.62,78564.98,46728068401
2026-08-26,78538.59,79240.50,77639.84,79027.42,29329039002
2026-08-27,79037.92,80806.56,78591.10,80257.54,34033075972
2026-08-28,80264.65,81346.95,76909.35,77830.29,39362871737
2026-08-29,77830.89,78327.95,77381.90,78245.81,14053131399
2026-08-30,78246.17,79373.18,77056.15,77667.57,19314839672
2026-08-31,77673.70,79247.34,77378.44,78548.63,30608386987
2026-09-01,78539.86,79196.52,76399.06,77403.62,30608796575
2026-09-02,77402.14,77737.55,76248.30,77300.48,26525296646
2026-09-03,77300.16,82262.21,76940.88,81271.74,40504199354
2026-09-04,81271.54,81433.15,78641.62,79671.97,37501874897
2026-09-05,79671.70,80194.51,79465.06,79823.87,18559708494
2026-09-06,79824.60,80530.65,79327.50,80350.05,19391863269
2026-09-07,80349.20,80432.31,78684.93,79115.85,23414434445
2026-09-08,79114.91,79463.27,77635.69,78438.58,34680168667
2026-09-09,78440.60,79737.30,77768.15,78259.52,29192409298
2026-09-10,78260.38,78520.97,76470.64,76568.12,30120111719
2026-09-11,76559.12,79818.34,76162.91,77173.80,37410998193
2026-09-12,77175.07,77479.66,77045.00,77270.47,12664765797
2026-09-13,77270.22,77308.94,76503.83,77066.46,13077656576
